split,image_file,object_index,brisque_score,class,bbox
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,21,155.845,0,"{'class': 0, 'x_min': 149, 'y_min': 215, 'x_max': 157, 'y_max': 232}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,22,155.845,0,"{'class': 0, 'x_min': 339, 'y_min': 325, 'x_max': 347, 'y_max': 340}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,23,155.845,0,"{'class': 0, 'x_min': 300, 'y_min': 238, 'x_max': 311, 'y_max': 249}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,24,153.62258791202743,0,"{'class': 0, 'x_min': 141, 'y_min': 148, 'x_max': 149, 'y_max': 158}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,25,155.845,0,"{'class': 0, 'x_min': 342, 'y_min': 302, 'x_max': 348, 'y_max': 310}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,26,155.845,0,"{'class': 0, 'x_min': 271, 'y_min': 269, 'x_max': 280, 'y_max': 276}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,27,155.845,0,"{'class': 0, 'x_min': 241, 'y_min': 402, 'x_max': 246, 'y_max': 409}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,28,155.845,0,"{'class': 0, 'x_min': 221, 'y_min': 405, 'x_max': 226, 'y_max': 415}"
train,m0063_png_jpg.rf.9411737711e0a734c01976dfd9ebd663.jpg,29,155.845,0,"{'class': 0, 'x_min': 306, 'y_min': 283, 'x_max': 320, 'y_max': 296}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,0,,0,"{'class': 0, 'x_min': 350, 'y_min': 52, 'x_max': 355, 'y_max': 66}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,1,,0,"{'class': 0, 'x_min': 368, 'y_min': 33, 'x_max': 374, 'y_max': 48}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,2,,0,"{'class': 0, 'x_min': 366, 'y_min': 75, 'x_max': 370, 'y_max': 89}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,3,,0,"{'class': 0, 'x_min': 403, 'y_min': 33, 'x_max': 408, 'y_max': 44}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,4,,0,"{'class': 0, 'x_min': 387, 'y_min': 81, 'x_max': 392, 'y_max': 93}"
train,m0067_png_jpg.rf.ab4153c20cb3c1a2bda8289c317ae41b.jpg,5,,0,"{'class': 0, 'x_min': 406, 'y_min': 63, 'x_max': 412, 'y_max': 75}"
train,m0070_png_jpg.rf.aaf791cf652420d5cf19a686b918854a.jpg,0,155.845,0,"{'class': 0, 'x_min': 359, 'y_min': 19, 'x_max': 369, 'y_max': 26}"
train,m0070_png_jpg.rf.aaf791cf652420d5cf19a686b918854a.jpg,1,,0,"{'class': 0, 'x_min': 386, 'y_min': 7, 'x_max': 393, 'y_max': 13}"
train,m0070_png_jpg.rf.aaf791cf652420d5cf19a686b918854a.jpg,2,,0,"{'class': 0, 'x_min': 360, 'y_min': 1, 'x_max': 366, 'y_max': 7}"
train,m0071_png_jpg.rf.ba083a41cdff8226e963f259ab2846a3.jpg,0,155.845,0,"{'class': 0, 'x_min': 348, 'y_min': 141, 'x_max': 364, 'y_max': 155}"
train,m0073_png_jpg.rf.70396c1670cb64c153743cbf840e1ff3.jpg,0,155.845,0,"{'class': 0, 'x_min': 353, 'y_min': 236, 'x_max': 370, 'y_max': 255}"
train,m0073_png_jpg.rf.70396c1670cb64c153743cbf840e1ff3.jpg,1,155.845,0,"{'class': 0, 'x_min': 338, 'y_min': 341, 'x_max': 353, 'y_max': 360}"
train,m0076_png_jpg.rf.3be047a14dee4c3d53b73be8b0661f85.jpg,0,155.845,0,"{'class': 0, 'x_min': 314, 'y_min': 377, 'x_max': 325, 'y_max': 392}"
train,m0076_png_jpg.rf.3be047a14dee4c3d53b73be8b0661f85.jpg,1,155.845,0,"{'class': 0, 'x_min': 275, 'y_min': 385, 'x_max': 285, 'y_max': 395}"
train,m0079_png_jpg.rf.d7f982d37dae099418db744ce108623e.jpg,0,155.845,0,"{'class': 0, 'x_min': 282, 'y_min': 146, 'x_max': 290, 'y_max': 155}"
train,m0079_png_jpg.rf.d7f982d37dae099418db744ce108623e.jpg,1,,0,"{'class': 0, 'x_min': 334, 'y_min': 103, 'x_max': 341, 'y_max': 108}"
train,m0082_png_jpg.rf.949cfbb59db8356991debff386d4d17b.jpg,0,,0,"{'class': 0, 'x_min': 380, 'y_min': 393, 'x_max': 388, 'y_max': 401}"
train,m0082_png_jpg.rf.949cfbb59db8356991debff386d4d17b.jpg,1,155.845,0,"{'class': 0, 'x_min': 388, 'y_min': 378, 'x_max': 397, 'y_max': 389}"
train,m0085_png_jpg.rf.6544cef5a6809f599987323340e04338.jpg,0,155.845,0,"{'class': 0, 'x_min': 402, 'y_min': 72, 'x_max': 410, 'y_max': 83}"
train,m0085_png_jpg.rf.6544cef5a6809f599987323340e04338.jpg,1,155.845,0,"{'class': 0, 'x_min': 403, 'y_min': 112, 'x_max': 411, 'y_max': 120}"
train,m0085_png_jpg.rf.f4ac597fa1b19de5476d0a4dfd844b19.jpg,0,155.845,0,"{'class': 0, 'x_min': 403, 'y_min': 73, 'x_max': 411, 'y_max': 83}"
train,m0085_png_jpg.rf.f4ac597fa1b19de5476d0a4dfd844b19.jpg,1,,0,"{'class': 0, 'x_min': 404, 'y_min': 112, 'x_max': 411, 'y_max': 120}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,0,109.1734411164584,0,"{'class': 0, 'x_min': 56, 'y_min': 24, 'x_max': 63, 'y_max': 38}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,1,134.98822031681445,0,"{'class': 0, 'x_min': 65, 'y_min': 345, 'x_max': 73, 'y_max': 355}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,2,130.28073584782075,0,"{'class': 0, 'x_min': 49, 'y_min': 369, 'x_max': 59, 'y_max': 379}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,3,150.81877560090402,0,"{'class': 0, 'x_min': 69, 'y_min': 261, 'x_max': 77, 'y_max': 274}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,4,121.50667398820528,0,"{'class': 0, 'x_min': 114, 'y_min': 276, 'x_max': 124, 'y_max': 289}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,5,155.8416330793064,0,"{'class': 0, 'x_min': 96, 'y_min': 150, 'x_max': 102, 'y_max': 161}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,6,155.845,0,"{'class': 0, 'x_min': 74, 'y_min': 119, 'x_max': 81, 'y_max': 130}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,7,155.845,0,"{'class': 0, 'x_min': 28, 'y_min': 100, 'x_max': 33, 'y_max': 108}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,8,155.845,0,"{'class': 0, 'x_min': 20, 'y_min': 41, 'x_max': 26, 'y_max': 49}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,9,155.845,0,"{'class': 0, 'x_min': 27, 'y_min': 55, 'x_max': 31, 'y_max': 65}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,10,133.8253542126649,0,"{'class': 0, 'x_min': 37, 'y_min': 160, 'x_max': 44, 'y_max': 173}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,11,147.69597022823882,0,"{'class': 0, 'x_min': 53, 'y_min': 145, 'x_max': 59, 'y_max': 156}"
train,m0092_png_jpg.rf.d8785d86ff401b477b720fc23cb26ef7.jpg,12,,0,"{'class': 0, 'x_min': 71, 'y_min': 88, 'x_max': 74, 'y_max': 94}"
train,m0094_png_jpg.rf.d74da4d4b16b0f207b6105518853f46c.jpg,0,155.845,0,"{'class': 0, 'x_min': 12, 'y_min': 176, 'x_max': 24, 'y_max': 188}"
train,m0094_png_jpg.rf.d74da4d4b16b0f207b6105518853f46c.jpg,1,99.35335710466026,0,"{'class': 0, 'x_min': 7, 'y_min': 135, 'x_max': 17, 'y_max': 148}"
train,m0098_png_jpg.rf.19a77223e2faab5877026c28a06d6523.jpg,0,,0,"{'class': 0, 'x_min': 5, 'y_min': 276, 'x_max': 8, 'y_max': 284}"
train,m0098_png_jpg.rf.19a77223e2faab5877026c28a06d6523.jpg,1,85.96372874517371,0,"{'class': 0, 'x_min': 36, 'y_min': 256, 'x_max': 46, 'y_max': 279}"
train,m0098_png_jpg.rf.19a77223e2faab5877026c28a06d6523.jpg,2,,0,"{'class': 0, 'x_min': 29, 'y_min': 299, 'x_max': 32, 'y_max': 307}"
train,m0098_png_jpg.rf.19a77223e2faab5877026c28a06d6523.jpg,3,,0,"{'class': 0, 'x_min': 17, 'y_min': 286, 'x_max': 21, 'y_max': 294}"
train,m0101_png_jpg.rf.9ef13a5c5ef3b2cf82c7d105cf14dda3.jpg,0,72.84533476655108,0,"{'class': 0, 'x_min': 375, 'y_min': 122, 'x_max': 393, 'y_max': 153}"
train,m0101_png_jpg.rf.9ef13a5c5ef3b2cf82c7d105cf14dda3.jpg,1,155.845,0,"{'class': 0, 'x_min': 63, 'y_min': 208, 'x_max': 76, 'y_max': 238}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,0,146.62879936265392,0,"{'class': 0, 'x_min': 353, 'y_min': 380, 'x_max': 363, 'y_max': 399}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,1,155.845,0,"{'class': 0, 'x_min': 344, 'y_min': 45, 'x_max': 358, 'y_max': 63}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,2,155.845,0,"{'class': 0, 'x_min': 373, 'y_min': 324, 'x_max': 380, 'y_max': 336}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,3,155.845,0,"{'class': 0, 'x_min': 352, 'y_min': 287, 'x_max': 359, 'y_max': 306}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,4,155.845,0,"{'class': 0, 'x_min': 323, 'y_min': 345, 'x_max': 331, 'y_max': 366}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,5,155.845,0,"{'class': 0, 'x_min': 339, 'y_min': 283, 'x_max': 347, 'y_max': 293}"
train,m0105_png_jpg.rf.fe806d1c95fca1848d36165acc884fbe.jpg,6,155.845,0,"{'class': 0, 'x_min': 396, 'y_min': 354, 'x_max': 405, 'y_max': 362}"
train,m0106_png_jpg.rf.8879c5fef4688872355664220749c79d.jpg,0,155.845,0,"{'class': 0, 'x_min': 328, 'y_min': 37, 'x_max': 341, 'y_max': 49}"
train,m0106_png_jpg.rf.8879c5fef4688872355664220749c79d.jpg,1,131.87371367082338,0,"{'class': 0, 'x_min': 363, 'y_min': 363, 'x_max': 372, 'y_max': 381}"
train,m0106_png_jpg.rf.8879c5fef4688872355664220749c79d.jpg,2,106.14612003511158,0,"{'class': 0, 'x_min': 377, 'y_min': 198, 'x_max': 394, 'y_max': 214}"
train,m0110_png_jpg.rf.d65f2b101981c11d8d3bc34d6a9ddce2.jpg,0,116.77110581628469,0,"{'class': 0, 'x_min': 302, 'y_min': 249, 'x_max': 315, 'y_max': 265}"
train,m0110_png_jpg.rf.d65f2b101981c11d8d3bc34d6a9ddce2.jpg,1,92.52028867656409,0,"{'class': 0, 'x_min': 123, 'y_min': 4, 'x_max': 131, 'y_max': 20}"
train,m0110_png_jpg.rf.d65f2b101981c11d8d3bc34d6a9ddce2.jpg,2,155.845,0,"{'class': 0, 'x_min': 366, 'y_min': 14, 'x_max': 373, 'y_max': 32}"
train,m0110_png_jpg.rf.d65f2b101981c11d8d3bc34d6a9ddce2.jpg,3,136.58665714587238,0,"{'class': 0, 'x_min': 277, 'y_min': 82, 'x_max': 284, 'y_max': 100}"
train,m0110_png_jpg.rf.d65f2b101981c11d8d3bc34d6a9ddce2.jpg,4,155.845,0,"{'class': 0, 'x_min': 344, 'y_min': 156, 'x_max': 352, 'y_max': 171}"
train,m0114_png_jpg.rf.5eec054240062104173db4c61b3d1164.jpg,0,155.845,0,"{'class': 0, 'x_min': 349, 'y_min': 209, 'x_max': 356, 'y_max': 222}"
train,m0114_png_jpg.rf.5eec054240062104173db4c61b3d1164.jpg,1,73.9867970801458,0,"{'class': 0, 'x_min': 273, 'y_min': 228, 'x_max': 286, 'y_max': 238}"
train,m0114_png_jpg.rf.5eec054240062104173db4c61b3d1164.jpg,2,61.15350928294603,0,"{'class': 0, 'x_min': 15, 'y_min': 107, 'x_max': 27, 'y_max': 131}"
train,m0114_png_jpg.rf.5eec054240062104173db4c61b3d1164.jpg,3,74.17646521494495,0,"{'class': 0, 'x_min': 206, 'y_min': 404, 'x_max': 217, 'y_max': 416}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,0,34.72024553888261,0,"{'class': 0, 'x_min': 248, 'y_min': 191, 'x_max': 276, 'y_max': 233}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,1,155.845,0,"{'class': 0, 'x_min': 181, 'y_min': 273, 'x_max': 188, 'y_max': 297}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,2,144.5769157131808,0,"{'class': 0, 'x_min': 267, 'y_min': 352, 'x_max': 278, 'y_max': 367}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,3,155.845,0,"{'class': 0, 'x_min': 292, 'y_min': 335, 'x_max': 305, 'y_max': 345}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,4,155.845,0,"{'class': 0, 'x_min': 247, 'y_min': 354, 'x_max': 262, 'y_max': 372}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,5,155.845,0,"{'class': 0, 'x_min': 268, 'y_min': 366, 'x_max': 277, 'y_max': 383}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,6,155.845,0,"{'class': 0, 'x_min': 231, 'y_min': 164, 'x_max': 238, 'y_max': 175}"
train,m0116_png_jpg.rf.bf0460b15d4e869b543475de0cd46ff6.jpg,7,155.845,0,"{'class': 0, 'x_min': 310, 'y_min': 370, 'x_max': 318, 'y_max': 385}"
train,m0117_png_jpg.rf.319ac8198b19c0599ac4a5241c04371e.jpg,0,155.845,0,"{'class': 0, 'x_min': 357, 'y_min': 87, 'x_max': 364, 'y_max': 100}"
train,m0117_png_jpg.rf.319ac8198b19c0599ac4a5241c04371e.jpg,1,102.18820888350021,0,"{'class': 0, 'x_min': 323, 'y_min': 132, 'x_max': 331, 'y_max': 143}"
train,m0117_png_jpg.rf.319ac8198b19c0599ac4a5241c04371e.jpg,2,155.84472963752353,0,"{'class': 0, 'x_min': 392, 'y_min': 40, 'x_max': 398, 'y_max': 53}"
train,m0117_png_jpg.rf.319ac8198b19c0599ac4a5241c04371e.jpg,3,125.16869330836968,0,"{'class': 0, 'x_min': 349, 'y_min': 249, 'x_max': 357, 'y_max': 260}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,0,155.845,0,"{'class': 0, 'x_min': 253, 'y_min': 81, 'x_max': 265, 'y_max': 89}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,1,155.845,0,"{'class': 0, 'x_min': 310, 'y_min': 276, 'x_max': 324, 'y_max': 285}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,2,95.16117397911668,0,"{'class': 0, 'x_min': 277, 'y_min': 205, 'x_max': 289, 'y_max': 216}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,3,155.845,0,"{'class': 0, 'x_min': 363, 'y_min': 172, 'x_max': 373, 'y_max': 182}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,4,155.845,0,"{'class': 0, 'x_min': 268, 'y_min': 134, 'x_max': 276, 'y_max': 141}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,5,155.845,0,"{'class': 0, 'x_min': 347, 'y_min': 119, 'x_max': 354, 'y_max': 125}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,6,155.845,0,"{'class': 0, 'x_min': 334, 'y_min': 151, 'x_max': 341, 'y_max': 159}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,7,145.0790151860273,0,"{'class': 0, 'x_min': 229, 'y_min': 103, 'x_max': 236, 'y_max': 114}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,8,151.48341263285914,0,"{'class': 0, 'x_min': 383, 'y_min': 211, 'x_max': 392, 'y_max': 219}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,9,,0,"{'class': 0, 'x_min': 373, 'y_min': 135, 'x_max': 380, 'y_max': 140}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,10,,0,"{'class': 0, 'x_min': 381, 'y_min': 89, 'x_max': 388, 'y_max': 97}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,11,155.845,0,"{'class': 0, 'x_min': 207, 'y_min': 37, 'x_max': 217, 'y_max': 45}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,12,145.9283618186931,0,"{'class': 0, 'x_min': 237, 'y_min': 221, 'x_max': 245, 'y_max': 229}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,13,143.5122298415677,0,"{'class': 0, 'x_min': 368, 'y_min': 100, 'x_max': 375, 'y_max': 107}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,14,,0,"{'class': 0, 'x_min': 297, 'y_min': 105, 'x_max': 304, 'y_max': 111}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,15,152.2426503421584,0,"{'class': 0, 'x_min': 337, 'y_min': 95, 'x_max': 344, 'y_max': 102}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,16,152.40164660264722,0,"{'class': 0, 'x_min': 133, 'y_min': 100, 'x_max': 141, 'y_max': 107}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,17,147.91611381121857,0,"{'class': 0, 'x_min': 165, 'y_min': 154, 'x_max': 173, 'y_max': 162}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,18,155.845,0,"{'class': 0, 'x_min': 217, 'y_min': 137, 'x_max': 226, 'y_max': 143}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,19,155.845,0,"{'class': 0, 'x_min': 206, 'y_min': 74, 'x_max': 213, 'y_max': 80}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,20,155.6438220450371,0,"{'class': 0, 'x_min': 305, 'y_min': 36, 'x_max': 312, 'y_max': 42}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,21,,0,"{'class': 0, 'x_min': 260, 'y_min': 10, 'x_max': 264, 'y_max': 16}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,22,,0,"{'class': 0, 'x_min': 305, 'y_min': 165, 'x_max': 311, 'y_max': 170}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,23,153.37000385199354,0,"{'class': 0, 'x_min': 340, 'y_min': 177, 'x_max': 347, 'y_max': 184}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,24,154.45408698537184,0,"{'class': 0, 'x_min': 185, 'y_min': 239, 'x_max': 193, 'y_max': 245}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,25,149.69845686411963,0,"{'class': 0, 'x_min': 370, 'y_min': 229, 'x_max': 377, 'y_max': 235}"
train,m0120_png_jpg.rf.a63e42800e8c0184dd6345ef9a709676.jpg,26,,0,"{'class': 0, 'x_min': 329, 'y_min': 226, 'x_max': 336, 'y_max': 232}"
train,m0122_png_jpg.rf.800cd379677270175355b22ecf800bcb.jpg,0,155.845,0,"{'class': 0, 'x_min': 118, 'y_min': 314, 'x_max': 126, 'y_max': 330}"
train,m0122_png_jpg.rf.800cd379677270175355b22ecf800bcb.jpg,1,155.845,0,"{'class': 0, 'x_min': 258, 'y_min': 243, 'x_max': 271, 'y_max': 256}"
train,m0122_png_jpg.rf.800cd379677270175355b22ecf800bcb.jpg,2,155.83850660869092,0,"{'class': 0, 'x_min': 262, 'y_min': 173, 'x_max': 270, 'y_max': 180}"
train,m0124_png_jpg.rf.c54989b457a18b7f332e454021907871.jpg,0,155.845,0,"{'class': 0, 'x_min': 141, 'y_min': 298, 'x_max': 154, 'y_max': 309}"
train,m0124_png_jpg.rf.c54989b457a18b7f332e454021907871.jpg,1,155.845,0,"{'class': 0, 'x_min': 192, 'y_min': 251, 'x_max': 202, 'y_max': 269}"
train,m0124_png_jpg.rf.c54989b457a18b7f332e454021907871.jpg,2,155.845,0,"{'class': 0, 'x_min': 36, 'y_min': 227, 'x_max': 46, 'y_max': 235}"
train,m0124_png_jpg.rf.c54989b457a18b7f332e454021907871.jpg,3,155.845,0,"{'class': 0, 'x_min': 124, 'y_min': 11, 'x_max': 134, 'y_max': 31}"
train,m0127_png_jpg.rf.3e6de8f47d8e2ce29274d933ba85e155.jpg,0,91.71881348828035,0,"{'class': 0, 'x_min': 49, 'y_min': 304, 'x_max': 56, 'y_max': 327}"
train,m0127_png_jpg.rf.3e6de8f47d8e2ce29274d933ba85e155.jpg,1,114.66938458772049,0,"{'class': 0, 'x_min': 36, 'y_min': 255, 'x_max': 46, 'y_max': 271}"
train,m0127_png_jpg.rf.3e6de8f47d8e2ce29274d933ba85e155.jpg,2,110.94831915139977,0,"{'class': 0, 'x_min': 125, 'y_min': 328, 'x_max': 138, 'y_max': 339}"
train,m0127_png_jpg.rf.3e6de8f47d8e2ce29274d933ba85e155.jpg,3,101.75983346377208,0,"{'class': 0, 'x_min': 73, 'y_min': 275, 'x_max': 89, 'y_max': 288}"
train,m0127_png_jpg.rf.3e6de8f47d8e2ce29274d933ba85e155.jpg,4,60.174276511202805,0,"{'class': 0, 'x_min': 127, 'y_min': 229, 'x_max': 140, 'y_max': 240}"
train,m0130_png_jpg.rf.a1c2b32f2bc15a8e0f91b6b3f4a28eeb.jpg,0,155.845,0,"{'class': 0, 'x_min': 329, 'y_min': 83, 'x_max': 342, 'y_max': 97}"
train,m0130_png_jpg.rf.a1c2b32f2bc15a8e0f91b6b3f4a28eeb.jpg,1,155.845,0,"{'class': 0, 'x_min': 380, 'y_min': 67, 'x_max': 390, 'y_max': 78}"
train,m0130_png_jpg.rf.a1c2b32f2bc15a8e0f91b6b3f4a28eeb.jpg,2,95.03123616104014,0,"{'class': 0, 'x_min': 380, 'y_min': 195, 'x_max': 393, 'y_max': 210}"
train,m0132_png_jpg.rf.e182db846077e3f77cf9cfa3f10bf7c2.jpg,0,155.845,0,"{'class': 0, 'x_min': 113, 'y_min': 264, 'x_max': 120, 'y_max': 278}"
train,m0132_png_jpg.rf.e182db846077e3f77cf9cfa3f10bf7c2.jpg,1,139.25237762983053,0,"{'class': 0, 'x_min': 186, 'y_min': 264, 'x_max': 193, 'y_max': 275}"
train,m0132_png_jpg.rf.e182db846077e3f77cf9cfa3f10bf7c2.jpg,2,155.845,0,"{'class': 0, 'x_min': 329, 'y_min': 263, 'x_max': 338, 'y_max': 270}"
train,m0132_png_jpg.rf.e182db846077e3f77cf9cfa3f10bf7c2.jpg,3,137.59866167830913,0,"{'class': 0, 'x_min': 250, 'y_min': 293, 'x_max': 260, 'y_max': 302}"
train,m0134_png_jpg.rf.cf42abcebf98a124bd29148a8bda1cc5.jpg,0,155.845,0,"{'class': 0, 'x_min': 150, 'y_min': 225, 'x_max': 162, 'y_max': 256}"
train,m0134_png_jpg.rf.cf42abcebf98a124bd29148a8bda1cc5.jpg,1,155.845,0,"{'class': 0, 'x_min': 78, 'y_min': 250, 'x_max': 85, 'y_max': 274}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,0,78.20142932703837,0,"{'class': 0, 'x_min': 118, 'y_min': 363, 'x_max': 141, 'y_max': 384}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,1,92.88453319090988,0,"{'class': 0, 'x_min': 67, 'y_min': 175, 'x_max': 82, 'y_max': 193}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,2,45.97415506024808,0,"{'class': 0, 'x_min': 141, 'y_min': 237, 'x_max': 159, 'y_max': 252}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,3,155.845,0,"{'class': 0, 'x_min': 25, 'y_min': 20, 'x_max': 46, 'y_max': 37}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,4,155.845,0,"{'class': 0, 'x_min': 200, 'y_min': 64, 'x_max': 210, 'y_max': 85}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,5,155.845,0,"{'class': 0, 'x_min': 101, 'y_min': 16, 'x_max': 119, 'y_max': 31}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,6,155.845,0,"{'class': 0, 'x_min': 89, 'y_min': 271, 'x_max': 106, 'y_max': 279}"
train,m0135_png_jpg.rf.9e35d2c8fb977018aeeb77881a3eb37d.jpg,7,155.845,0,"{'class': 0, 'x_min': 4, 'y_min': 123, 'x_max': 21, 'y_max': 134}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,0,64.46026578658174,0,"{'class': 0, 'x_min': 118, 'y_min': 361, 'x_max': 141, 'y_max': 383}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,1,43.558036294476295,0,"{'class': 0, 'x_min': 141, 'y_min': 239, 'x_max': 159, 'y_max': 253}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,2,155.845,0,"{'class': 0, 'x_min': 200, 'y_min': 64, 'x_max': 210, 'y_max': 85}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,3,42.284473489480405,0,"{'class': 0, 'x_min': 24, 'y_min': 20, 'x_max': 48, 'y_max': 39}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,4,155.845,0,"{'class': 0, 'x_min': 103, 'y_min': 17, 'x_max': 119, 'y_max': 30}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,5,155.845,0,"{'class': 0, 'x_min': 67, 'y_min': 175, 'x_max': 80, 'y_max': 193}"
train,m0135_png_jpg.rf.e03314e78591fc31c3a7b64aa50d26b7.jpg,6,87.47046220204328,0,"{'class': 0, 'x_min': 90, 'y_min': 270, 'x_max': 105, 'y_max': 280}"
